Id,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Porch Area,Full Bathrooms,Half Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished
821,2-STORY 1946 & NEWER,72.0,7226,Level,College Creek,Normal,7,5,2003,0.0,0,798,798,842,3,Good,6,0,Rough Finished,2,Normal Sale,183000,45,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
822,1-STORY 1946 & NEWER,60.0,6000,Banked,Old Town,Normal,4,4,1953,0.0,0,936,936,0,2,Average,4,0,Unfinished,2,Normal Sale,93000,144,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,2-STORY 1946 & NEWER,0.0,12394,Level,Gilbert,Normal,7,5,2003,0.0,0,847,847,886,3,Good,7,1,Finished,2,Sale between family members,225000,148,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
824,1-1/2 STORY ALL AGES,60.0,9900,Level,South & West of Iowa State,Normal,6,7,1940,0.0,0,778,944,545,3,Average,7,1,Unfinished,1,Normal Sale,139500,335,2,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,1-STORY 1946 & NEWER,81.0,11216,Level,Somerset,Normal,8,5,2006,0.0,0,1489,1489,0,3,Good,7,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),232600,140,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
826,1-STORY 1946 & NEWER,114.0,14803,Level,Northridge Heights,Near Pos Feature,10,5,2007,816.0,1636,442,2084,0,2,Excellent,7,1,Finished,3,Home was not completed when last assessed (associated with New Homes),385000,233,3,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
828,1-STORY 1946 & NEWER,65.0,8529,Level,Sawyer West,Normal,7,5,2001,0.0,20,1434,1434,0,3,Good,6,1,Rough Finished,2,Normal Sale,189000,329,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
829,2-STORY 1946 & NEWER,0.0,28698,Depression,Clear Creek,Normal,5,5,1967,0.0,249,0,1160,966,3,Average,7,0,Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",185000,711,2,2,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
830,2-STORY PUD,24.0,2544,Level,Somerset,Normal,7,5,2005,0.0,0,600,520,623,2,Good,4,0,Rough Finished,2,Normal Sale,147400,166,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
831,1-STORY 1946 & NEWER,80.0,11900,Level,North Ames,Normal,6,5,1957,387.0,1040,352,1392,0,3,Average,6,2,Rough Finished,2,Normal Sale,166000,192,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
832,2-STORY PUD,30.0,3180,Level,Somerset,Normal,7,5,2005,0.0,0,600,520,600,2,Good,4,0,Rough Finished,2,Normal Sale,151000,166,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833,2-STORY 1946 & NEWER,44.0,9548,Level,College Creek,Normal,7,6,2003,223.0,483,458,941,888,3,Good,7,1,Rough Finished,2,Normal Sale,237000,231,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
834,1-STORY 1946 & NEWER,100.0,10004,Level,North Ames,Normal,6,6,1964,180.0,196,975,1516,0,3,Average,6,0,Rough Finished,2,Normal Sale,167000,152,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
835,1-STORY 1946 & NEWER,75.0,7875,Level,North Ames,Normal,5,6,1961,136.0,572,572,1144,0,3,Average,6,0,Unfinished,2,Normal Sale,139950,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,1-STORY 1946 & NEWER,60.0,9600,Level,Sawyer,Normal,4,7,1950,0.0,442,625,1067,0,2,Good,4,0,Unfinished,2,Normal Sale,128000,290,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,1-STORY 1945 & OLDER,90.0,8100,Level,Old Town,Normal,5,6,1948,0.0,338,1221,1559,0,2,Average,5,0,Unfinished,2,Normal Sale,153500,346,2,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,2-STORY PUD,21.0,1680,Level,Briardale,Normal,6,5,1973,158.0,330,153,483,504,2,Average,5,0,Unfinished,1,Normal Sale,100000,0,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,1-STORY 1946 & NEWER,75.0,9525,Level,College Creek,Normal,5,6,1995,0.0,0,1099,1099,0,3,Good,6,0,Unfinished,1,Normal Sale,144000,278,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840,1-1/2 STORY ALL AGES,70.0,11767,Level,Edwards,Normal,5,6,1946,0.0,352,416,768,432,3,Average,6,0,Unfinished,1,Normal Sale,130500,0,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
841,2-STORY 1945 & OLDER,0.0,12155,Level,South & West of Iowa State,Normal,6,8,1925,0.0,156,516,810,672,4,Fair,7,0,Unfinished,1,Normal Sale,140000,254,2,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,2-STORY 1945 & OLDER,60.0,10440,Level,Old Town,Normal,5,8,1904,0.0,0,650,958,581,3,Good,8,1,Unfinished,2,Normal Sale,157500,216,2,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
843,SPLIT OR MULTI-LEVEL,82.0,9020,Level,North Ames,Normal,6,7,1966,183.0,312,276,1165,0,3,Average,6,0,Rough Finished,2,Normal Sale,174900,129,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
844,DUPLEX,80.0,8000,Level,North Ames,Adjacent Arterial St,5,4,1961,0.0,0,1800,1800,0,6,Average,10,0,No Garage,0,Normal Sale,141000,0,2,0,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845,1-1/2 STORY ALL AGES,100.0,12665,Level,Old Town,Adjacent Arterial St,5,8,1915,0.0,0,876,876,540,4,Average,7,1,Unfinished,3,Normal Sale,153900,612,1,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
846,SPLIT FOYER,0.0,16647,Level,Sawyer,Adjacent Railroad,5,5,1975,0.0,1390,0,1701,0,3,Average,6,2,Finished,2,Normal Sale,171000,0,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
847,2-STORY 1946 & NEWER,75.0,9317,Level,Sawyer West,Normal,7,5,1993,137.0,513,227,1006,769,3,Good,7,1,Unfinished,2,Normal Sale,213000,498,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
848,1-STORY 1946 & NEWER,36.0,15523,Level,College Creek,Normal,5,6,1972,0.0,460,404,864,0,3,Average,5,1,Unfinished,1,Normal Sale,133500,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
849,1-1/2 STORY ALL AGES,75.0,45600,Banked,Clear Creek,Normal,6,8,1908,0.0,0,907,1307,1051,5,Average,10,1,Unfinished,2,Normal Sale,240000,701,3,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
850,SPLIT OR MULTI-LEVEL,80.0,9600,Level,Veenker,Adjacent Feeder St,6,7,1976,360.0,0,528,1094,761,3,Average,7,1,Rough Finished,2,Normal Sale,187000,213,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
851,1-STORY PUD,36.0,4435,Level,College Creek,Normal,6,5,2003,170.0,659,189,848,0,1,Good,3,0,Finished,2,Normal Sale,131500,140,2,0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
852,1-STORY PUD,0.0,3196,Level,Bloomington Heights,Normal,8,5,2003,40.0,0,1273,1456,0,2,Good,7,1,Finished,2,Normal Sale,215000,163,2,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
853,2-1/2 STORY ALL AGES,53.0,7128,Level,Crawford,Normal,7,5,1941,0.0,364,554,918,728,4,Average,7,2,Unfinished,1,Normal Sale,164000,126,2,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
854,SPLIT OR MULTI-LEVEL,0.0,12095,Level,North Ames,Normal,6,6,1964,115.0,564,563,1445,0,3,Average,7,1,Rough Finished,2,Normal Sale,158000,180,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
855,1-STORY 1946 & NEWER,102.0,17920,Level,Sawyer,Normal,5,4,1955,0.0,306,372,1779,0,3,Average,6,1,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",170000,730,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
856,1-STORY 1946 & NEWER,0.0,6897,Level,Sawyer,Normal,5,8,1962,0.0,659,381,1040,0,3,Average,6,0,Unfinished,1,Normal Sale,127000,104,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857,SPLIT OR MULTI-LEVEL,0.0,10970,Depression,College Creek,Normal,6,6,1978,0.0,505,0,1026,0,3,Average,5,0,Unfinished,2,Normal Sale,147000,34,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858,2-STORY 1946 & NEWER,65.0,8125,Level,Gilbert,Normal,6,5,1994,0.0,0,702,702,779,3,Average,6,1,Finished,2,Normal Sale,174000,36,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
859,1-STORY 1946 & NEWER,80.0,10400,Level,Northwest Ames,Normal,7,5,1976,189.0,0,1090,1370,0,3,Average,6,1,Rough Finished,2,Sale between family members,152000,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
860,2-STORY 1946 & NEWER,0.0,11029,Level,Northwest Ames,Adjacent Pos Feature,6,7,1968,220.0,619,435,1512,1142,4,Good,9,1,Unfinished,2,Normal Sale,250000,287,3,1,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
861,1-1/2 STORY ALL AGES,55.0,7642,Level,Crawford,Normal,7,8,1918,0.0,0,912,912,514,3,Good,7,1,Unfinished,1,Normal Sale,189950,240,1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,2 FAMILY CONVERSION,75.0,11625,Level,Sawyer,Normal,5,4,1965,0.0,841,198,1039,0,3,Average,6,0,Unfinished,2,Normal Sale,131500,0,2,1,0,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
863,1-STORY 1946 & NEWER,81.0,9672,Level,Sawyer West,Normal,6,5,1984,0.0,338,702,1097,0,3,Average,6,0,Unfinished,2,Normal Sale,152000,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,1-STORY 1946 & NEWER,70.0,7931,Level,North Ames,Normal,5,5,1959,0.0,1148,0,1148,0,3,Average,6,0,Unfinished,1,Normal Sale,132500,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
865,1-STORY 1946 & NEWER,72.0,8640,Level,Somerset,Normal,7,5,2007,0.0,0,1372,1372,0,3,Good,6,0,Finished,2,Home was not completed when last assessed (associated with New Homes),250580,140,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
866,1-STORY 1946 & NEWER,0.0,8750,Level,North Ames,Normal,5,6,1970,76.0,828,174,1002,0,3,Average,5,0,Unfinished,2,Normal Sale,148500,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,1-STORY 1946 & NEWER,67.0,10656,Hillside,Timberland,Normal,8,5,2006,274.0,0,1638,1646,0,3,Good,6,1,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),248900,272,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
868,1-STORY 1946 & NEWER,85.0,6970,Level,Sawyer,Adjacent Feeder St,4,5,1961,0.0,932,108,1120,0,3,Fair,5,0,Rough Finished,2,Normal Sale,129000,168,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
869,2-STORY 1946 & NEWER,0.0,14762,Level,Gilbert,Adjacent Feeder St,5,6,1948,0.0,0,0,1547,720,2,Average,7,1,Unfinished,2,Normal Sale,169000,264,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
870,2-STORY 1946 & NEWER,80.0,9938,Level,Sawyer West,Normal,7,5,1993,246.0,750,300,1062,887,3,Good,8,1,Finished,2,Normal Sale,236000,246,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
871,1-STORY 1946 & NEWER,60.0,6600,Level,North Ames,Near Pos Feature,5,5,1962,0.0,0,894,894,0,2,Average,5,0,Unfinished,1,Normal Sale,109500,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
872,2-STORY 1946 & NEWER,70.0,8750,Level,College Creek,Normal,6,5,1998,116.0,505,299,804,878,3,Good,7,0,Rough Finished,2,Normal Sale,200500,77,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
873,1-STORY 1946 & NEWER,74.0,8892,Level,North Ames,Normal,5,7,1953,0.0,0,105,910,0,3,Good,5,0,Unfinished,2,Normal Sale,116000,346,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875,1-1/2 STORY ALL AGES,52.0,5720,Level,Old Town,Adjacent Arterial St,5,6,1941,0.0,0,676,676,455,3,Average,5,0,Unfinished,1,"Abnormal Sale -  trade, foreclosure, short sale",66500,26,1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
876,2-STORY 1946 & NEWER,75.0,9000,Level,Somerset,Normal,8,5,2007,0.0,64,1120,1184,1426,4,Excellent,11,1,Finished,2,Home was not completed when last assessed (associated with New Homes),303477,572,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
877,1-STORY 1946 & NEWER,94.0,25286,Hillside,Mitchell,Normal,4,5,1963,0.0,633,431,1040,0,3,Average,5,0,Unfinished,2,Normal Sale,132250,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,2-STORY 1946 & NEWER,74.0,8834,Level,Northridge Heights,Normal,9,5,2004,216.0,1170,292,1462,762,4,Excellent,10,1,Finished,3,Normal Sale,350000,184,3,1,0,0,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
879,SPLIT FOYER,88.0,11782,Level,Sawyer,Normal,5,7,1961,0.0,899,210,1155,0,3,Good,6,0,Unfinished,2,Normal Sale,148000,192,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,1-STORY 1946 & NEWER,0.0,7000,Level,College Creek,Normal,5,8,1978,90.0,646,218,864,0,3,Average,6,0,Unfinished,1,Normal Sale,136500,0,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,1-STORY 1946 & NEWER,60.0,7024,Level,Edwards,Normal,5,5,2005,0.0,980,110,1090,0,2,Average,5,0,Finished,2,Normal Sale,157000,49,2,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
882,1-1/2 STORY ALL AGES,44.0,13758,Level,Timberland,Normal,7,5,1990,117.0,902,254,1187,530,3,Good,7,1,Rough Finished,2,Normal Sale,187500,204,2,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
883,2-STORY 1946 & NEWER,0.0,9636,Level,Gilbert,Normal,6,5,1992,0.0,0,808,808,785,3,Average,7,1,Rough Finished,2,Normal Sale,178000,382,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
884,2-1/2 STORY ALL AGES,60.0,6204,Banked,South & West of Iowa State,Normal,4,5,1912,0.0,0,795,954,795,5,Average,10,0,Unfinished,1,Normal Sale,118500,188,2,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
885,1-STORY 1946 & NEWER,65.0,7150,Level,North Ames,Normal,5,5,1967,60.0,432,460,892,0,3,Average,5,0,Rough Finished,1,Normal Sale,100000,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
886,1-STORY PUD,50.0,5119,Level,Somerset,Normal,9,5,1999,60.0,1238,460,1709,0,2,Good,5,1,Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",328900,162,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
