,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Total Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Sale Price Cat,Porch Area,Full Bathrooms,Half Bathrooms,Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished,Kitchen Quality Num,School_Name,School_Index,Comprehensive_Decision,Targeted_Decision,Growth,Percent Proficient,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,sch_Edwards,sch_Fellows,sch_Gilbert,sch_Meeker,sch_Mitchell,sch_Sawyer
864,SPLIT OR MULTI-LEVEL,75,9750,Level,North Ames,Normal,5,5,1967,0,400,100,980,0,980,3,Average,6,0,Finished,1,Normal Sale,135500,132K up to 165K,68,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
865,SPLIT OR MULTI-LEVEL,85,13400,Level,North Ames,Normal,5,5,1966,1047,516,380,1086,0,1086,3,Average,6,1,Rough Finished,2,Normal Sale,159950,132K up to 165K,0,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
866,1-STORY 1946 & NEWER,75,9750,Level,North Ames,Normal,6,6,1958,243,608,834,1442,0,1442,4,Average,7,0,Rough Finished,1,Normal Sale,157900,132K up to 165K,275,1,1,1.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
867,1-STORY 1946 & NEWER,0,11425,Level,North Ames,Normal,5,6,1954,0,486,522,1008,0,1008,2,Average,4,1,Rough Finished,1,Normal Sale,137000,132K up to 165K,120,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
868,1-STORY 1946 & NEWER,80,11900,Level,North Ames,Normal,6,5,1957,387,1040,352,1392,0,1392,3,Average,6,2,Rough Finished,2,Normal Sale,166000,165K up to 215K,192,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
869,1-STORY 1946 & NEWER,100,10004,Level,North Ames,Normal,6,6,1964,180,196,975,1516,0,1516,3,Average,6,0,Rough Finished,2,Normal Sale,167000,165K up to 215K,152,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
870,1-STORY 1946 & NEWER,75,7875,Level,North Ames,Normal,5,6,1961,136,572,572,1144,0,1144,3,Average,6,0,Unfinished,2,Normal Sale,139950,132K up to 165K,0,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
871,SPLIT OR MULTI-LEVEL,82,9020,Level,North Ames,Normal,6,7,1966,183,312,276,1165,0,1165,3,Average,6,0,Rough Finished,2,Normal Sale,174900,165K up to 215K,129,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
872,DUPLEX,80,8000,Level,North Ames,Adjacent Arterial St,5,4,1961,0,0,1800,1800,0,1800,6,Average,10,0,No Garage,0,Normal Sale,141000,132K up to 165K,0,2,0,2,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
873,SPLIT OR MULTI-LEVEL,0,12095,Level,North Ames,Normal,6,6,1964,115,564,563,1445,0,1445,3,Average,7,1,Rough Finished,2,Normal Sale,158000,132K up to 165K,180,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
874,1-STORY 1946 & NEWER,70,7931,Level,North Ames,Normal,5,5,1959,0,1148,0,1148,0,1148,3,Average,6,0,Unfinished,1,Normal Sale,132500,132K up to 165K,0,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
875,1-STORY 1946 & NEWER,0,8750,Level,North Ames,Normal,5,6,1970,76,828,174,1002,0,1002,3,Average,5,0,Unfinished,2,Normal Sale,148500,132K up to 165K,0,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
876,1-STORY 1946 & NEWER,60,6600,Level,North Ames,Near Pos Feature,5,5,1962,0,0,894,894,0,894,2,Average,5,0,Unfinished,1,Normal Sale,109500,Less than 132K,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
877,1-STORY 1946 & NEWER,74,8892,Level,North Ames,Normal,5,7,1953,0,0,105,910,0,910,3,Good,5,0,Unfinished,2,Normal Sale,116000,Less than 132K,346,1,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
878,1-STORY 1946 & NEWER,65,7150,Level,North Ames,Normal,5,5,1967,60,432,460,892,0,892,3,Average,5,0,Rough Finished,1,Normal Sale,100000,Less than 132K,0,1,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
879,DUPLEX,70,8393,Level,North Ames,Normal,5,5,1959,122,528,1098,1712,0,1712,4,Average,8,0,Finished,2,Sale between family members,145000,132K up to 165K,326,2,0,2,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
880,1-STORY 1946 & NEWER,95,15865,Level,North Ames,Normal,8,6,1970,0,351,1043,2217,0,2217,4,Good,8,1,Unfinished,2,Normal Sale,268000,215K or more,512,3,0,3,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
881,1-STORY 1946 & NEWER,128,12160,Level,North Ames,Adjacent Feeder St,6,4,1953,90,1024,481,1505,0,1505,2,Average,6,1,Rough Finished,2,Normal Sale,149500,132K up to 165K,162,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
882,1-1/2 STORY ALL AGES,60,8064,Level,North Ames,Adjacent Arterial St,5,7,1949,0,0,672,672,252,924,3,Average,6,1,Unfinished,2,Normal Sale,122900,Less than 132K,0,1,0,1,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
883,2-STORY 1946 & NEWER,71,7056,Level,North Ames,Normal,6,5,1963,415,400,380,983,813,1796,4,Average,8,1,Rough Finished,2,Normal Sale,140000,132K up to 165K,50,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
884,1-STORY 1946 & NEWER,0,7340,Level,North Ames,Normal,4,6,1971,0,322,536,858,0,858,2,Average,4,0,Unfinished,1,Normal Sale,110000,Less than 132K,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
885,1-STORY 1946 & NEWER,64,8712,Level,North Ames,Normal,5,7,1957,0,860,132,1306,0,1306,2,Average,5,0,Unfinished,1,Normal Sale,153000,132K up to 165K,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
886,1-STORY 1946 & NEWER,80,9920,Level,North Ames,Normal,5,5,1954,110,354,412,1063,0,1063,3,Average,6,0,Rough Finished,1,Normal Sale,128000,Less than 132K,164,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
887,DUPLEX,80,11600,Level,North Ames,Adjacent Feeder St,5,5,1960,361,443,662,1105,1169,2274,5,Average,12,0,Unfinished,2,Normal Sale,154300,132K up to 165K,0,2,0,2,0,1,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
888,1-STORY 1946 & NEWER,87,11029,Level,North Ames,Normal,6,8,1958,0,528,245,1414,0,1414,3,Average,6,1,Unfinished,2,Normal Sale,176500,165K up to 215K,241,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
889,1-STORY 1946 & NEWER,70,9100,Level,North Ames,Normal,5,6,1965,0,338,121,925,0,925,2,Average,5,0,Unfinished,1,Normal Sale,117500,Less than 132K,0,1,1,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
890,1-STORY 1946 & NEWER,313,27650,Hillside,North Ames,Adjacent Pos Feature,7,7,1960,0,425,160,2069,0,2069,4,Good,9,1,Rough Finished,2,Normal Sale,242000,215K or more,0,3,0,3,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
891,SPLIT OR MULTI-LEVEL,70,8163,Level,North Ames,Normal,5,6,1959,128,748,102,1144,0,1144,3,Average,6,1,Rough Finished,1,Normal Sale,143000,132K up to 165K,86,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
892,1-STORY 1946 & NEWER,60,7200,Level,North Ames,Normal,5,8,1950,0,398,317,864,0,864,3,Good,5,0,Rough Finished,2,Normal Sale,129000,Less than 132K,194,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
893,1-STORY 1946 & NEWER,0,7390,Level,North Ames,Normal,5,7,1955,151,902,196,1098,0,1098,3,Average,6,0,Unfinished,1,Normal Sale,135000,132K up to 165K,0,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
894,2 FAMILY CONVERSION,75,10382,Level,North Ames,Normal,6,5,1958,105,513,75,1095,0,1095,2,Average,6,0,Rough Finished,1,Normal Sale,140000,132K up to 165K,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
895,1-1/2 STORY ALL AGES,60,10800,Level,North Ames,Normal,4,4,1949,0,0,720,720,472,1192,4,Average,6,0,No Garage,0,"Abnormal Sale -  trade, foreclosure, short sale",135000,132K up to 165K,0,1,1,1.5,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
896,SPLIT FOYER,0,12122,Level,North Ames,Normal,7,9,1961,210,867,77,999,0,999,3,Excellent,6,0,Rough Finished,2,Normal Sale,178400,165K up to 215K,220,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
897,2-STORY 1946 & NEWER,80,9760,Level,North Ames,Normal,6,8,1964,340,536,169,1020,831,1851,3,Good,7,1,Rough Finished,2,Normal Sale,187000,165K up to 215K,281,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
898,1-STORY 1946 & NEWER,0,10659,Level,North Ames,Normal,5,6,1961,0,915,135,1050,0,1050,3,Average,6,0,Unfinished,1,Normal Sale,136500,132K up to 165K,319,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
899,1-STORY 1946 & NEWER,0,12155,Level,North Ames,Near Pos Feature,6,3,1970,0,1237,420,1657,0,1657,3,Average,7,1,Unfinished,2,Normal Sale,163500,132K up to 165K,147,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
900,1-STORY 1946 & NEWER,60,11664,Level,North Ames,Adjacent Arterial St,6,5,1948,206,336,746,1082,0,1082,2,Average,5,1,Unfinished,1,Normal Sale,119200,Less than 132K,130,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
901,1-STORY 1946 & NEWER,73,9300,Level,North Ames,Adjacent Feeder St,5,5,1960,324,697,571,1264,0,1264,3,Average,6,2,Unfinished,2,Normal Sale,167500,165K up to 215K,143,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
902,1-1/2 STORY ALL AGES,79,9492,Level,North Ames,Adjacent Arterial St,5,5,1941,0,368,359,968,408,1376,3,Average,6,1,Unfinished,1,Normal Sale,105000,Less than 132K,0,2,0,2,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
903,2-STORY 1946 & NEWER,100,9500,Level,North Ames,Adjacent Arterial St,6,6,1964,272,442,374,1127,850,1977,4,Average,9,1,Rough Finished,2,Normal Sale,165000,132K up to 165K,52,1,2,2,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
904,1-STORY 1946 & NEWER,0,11000,Level,North Ames,Normal,5,6,1966,200,740,184,1154,0,1154,3,Average,6,1,Rough Finished,2,Normal Sale,154000,132K up to 165K,58,1,1,1.5,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
905,2-STORY 1946 & NEWER,80,9760,Level,North Ames,Normal,6,6,1964,360,674,0,798,813,1611,4,Average,7,0,Rough Finished,2,Normal Sale,167900,165K up to 215K,645,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
906,1-STORY 1946 & NEWER,72,10152,Level,North Ames,Normal,5,5,1956,120,586,462,1048,0,1048,3,Average,6,0,Unfinished,1,Normal Sale,135000,132K up to 165K,212,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
